customer_id,main_account_loan_no,main_account_active_loan_no,main_account_overdue_no,main_account_outstanding_loan,main_account_sanction_loan,main_account_disbursed_loan,sub_account_loan_no,sub_account_active_loan_no,sub_account_overdue_no,sub_account_outstanding_loan,sub_account_sanction_loan,sub_account_disbursed_loan,disbursed_amount,asset_cost,branch_id,supplier_id,manufacturer_id,area_id,employee_code_id,mobileno_flag,idcard_flag,Driving_flag,passport_flag,credit_score,main_account_monthly_payment,sub_account_monthly_payment,last_six_month_new_loan_no,last_six_month_defaulted_no,average_age,credit_history,enquirie_no,loan_to_asset_ratio,total_account_loan_no,sub_account_inactive_loan_no,total_inactive_loan_no,main_account_inactive_loan_no,total_overdue_no,total_outstanding_loan,total_sanction_loan,total_disbursed_loan,total_monthly_payment,outstanding_disburse_ratio,main_account_tenure,sub_account_tenure,disburse_to_sactioned_ratio,active_to_inactive_act_ratio,year_of_birth,disbursed_date,Credit_level,employment_type,age,label
33696,0,0,0,0,0,0,0,0,0,0,0,0,46369,85361,60,1322,4,18,956,1,1,0,0,0,0,0,0,0,0,0,0,0.5432106,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1991,2019,-1,1,28,0
181972,9,5,0,3202414,3390250,3390250,0,0,0,0,0,0,31934,91702,17,1630,2,7,766,1,1,1,0,694,140390,0,2,0,12,40,0,0.34823668,9,4,0,4,0,3202414,3390250,3390250,140390,1.06,24,0,1.0,2.0,1988,2019,9,0,31,1
121382,9,1,0,400,24500,24500,0,0,0,0,0,0,55074,74801,16,125,2,2,1659,1,1,0,0,705,2450,0,0,0,4,1,0,0.736273579,9,8,0,8,0,400,24500,24500,2450,61.1,9,0,1.0,1.11,1994,2019,9,1,25,0
110637,0,0,0,0,0,0,0,0,0,0,0,0,72817,106692,80,1221,2,2,1935,1,1,0,0,0,0,0,0,0,0,0,1,0.682497282,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1997,2019,-1,0,22,0
135289,1,1,0,63197,62300,62300,0,0,0,0,0,0,49803,74665,63,104,1,14,109,1,1,0,0,532,0,0,1,0,6,6,1,0.6670193529999999,1,0,0,0,0,63197,62300,62300,0,0.99,62300,0,1.0,2.0,1989,2019,4,0,30,0
149327,0,0,0,0,0,0,0,0,0,0,0,0,45349,63700,31,517,5,14,624,1,1,0,0,0,0,0,0,0,0,0,0,0.711915228,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1996,2019,-1,0,23,0
110025,1,0,0,0,0,0,0,0,0,0,0,0,31464,51300,54,2683,5,17,3143,1,1,0,0,836,1792,0,0,0,14,14,1,0.6133333329999999,1,1,0,1,0,0,0,0,1792,1.0,0,0,1.0,1.0,1969,2019,13,0,50,0
3134,4,1,0,35061,53272,53272,0,0,0,0,0,0,65169,98010,24,858,4,13,1542,1,1,0,0,661,76334,0,0,0,25,63,0,0.6649219470000001,4,3,0,3,0,35061,53272,53272,76334,1.52,0,0,1.0,1.25,1983,2019,8,1,36,1
157672,2,0,0,0,0,0,0,0,0,0,0,0,54303,74341,24,605,2,13,738,1,1,0,0,832,0,0,0,0,3,4,0,0.7304582940000001,2,2,0,2,0,0,0,0,0,1.0,0,0,1.0,1.0,1985,2019,13,1,34,0
101922,17,9,0,669675,967859,940646,0,0,0,0,0,0,36840,66040,48,246,0,4,269,1,1,0,0,598,151500,0,0,1,18,50,0,0.5578437310000001,17,8,0,8,0,669675,967859,940646,151500,1.4,6,0,0.97,2.0,1967,2019,5,1,52,0
141066,5,2,0,223810,378000,378000,0,0,0,0,0,0,47849,57987,27,120,2,1,152,1,1,0,0,548,116200,0,0,0,12,19,0,0.82516771,5,3,0,3,0,223810,378000,378000,116200,1.69,3,0,1.0,1.5,1992,2019,4,1,27,0
152463,0,0,0,0,0,0,0,0,0,0,0,0,45849,63692,26,760,5,17,2184,1,1,0,0,0,0,0,0,0,0,0,0,0.719854927,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1989,2019,-1,1,30,1
133382,0,0,0,0,0,0,0,0,0,0,0,0,64204,87519,64,556,2,16,2097,1,1,0,0,0,0,0,0,0,0,0,0,0.7336007040000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1993,2019,-1,1,26,0
187764,15,1,0,18855,21000,21000,0,0,0,0,0,0,44995,81300,9,404,2,7,1318,1,1,0,0,16,22796,0,1,0,14,24,1,0.553444034,15,14,0,14,0,18855,21000,21000,22796,1.11,0,0,1.0,1.07,1987,2019,-1,1,32,0
86683,2,2,0,9092,40980,40980,0,0,0,0,0,0,44394,80900,8,195,1,0,207,1,1,0,0,738,3032,0,1,0,7,1,0,0.548751545,2,0,0,0,0,9092,40980,40980,3032,4.51,13,0,1.0,3.0,1981,2019,11,1,38,0
45557,0,0,0,0,0,0,0,0,0,0,0,0,51978,70389,29,1109,2,0,877,1,1,0,0,0,0,0,0,0,0,0,0,0.738439245,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1998,2019,-1,2,21,1
66860,0,0,0,0,0,0,0,0,0,0,0,0,56823,71520,0,97,1,0,598,1,1,0,0,0,0,0,0,0,0,0,0,0.794505034,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1991,2019,-1,0,28,0
60067,0,0,0,0,0,0,0,0,0,0,0,0,36939,55945,15,1396,1,9,2431,1,1,0,0,0,0,0,0,0,0,0,0,0.660273483,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1988,2019,-1,1,31,0
139471,0,0,0,0,0,0,0,0,0,0,0,0,45149,57138,40,877,1,11,1165,1,1,0,0,0,0,0,0,0,0,0,0,0.790174665,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1995,2019,-1,1,24,0
7411,0,0,0,0,0,0,0,0,0,0,0,0,52178,73162,14,33,2,8,1764,1,1,0,0,0,0,0,0,0,0,0,0,0.71318444,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1981,2019,-1,1,38,0
3840,5,4,0,51893,67255,64790,0,0,0,0,0,0,40774,65127,16,125,2,2,134,1,1,0,0,622,1897,0,1,1,6,9,0,0.626069065,5,1,0,1,0,51893,67255,64790,1897,1.25,34,0,0.96,3.0,1993,2019,6,1,26,1
12621,0,0,0,0,0,0,0,0,0,0,0,0,44269,71246,48,172,2,4,186,1,1,0,0,0,0,0,0,0,0,0,0,0.6213541810000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1993,2019,-1,1,26,1
114110,1,1,0,4803,11207,11207,0,0,0,0,0,0,62947,71588,40,466,1,11,543,1,1,0,0,738,1685,0,1,0,4,4,1,0.879295413,1,0,0,0,0,4803,11207,11207,1685,2.33,6,0,1.0,2.0,1986,2019,11,1,33,0
171955,6,2,0,149968,168094,168094,0,0,0,0,0,0,45850,56443,34,588,2,3,720,1,1,0,0,728,1432,0,1,0,1,25,0,0.812323937,6,4,0,4,0,149968,168094,168094,1432,1.12,117,0,1.0,1.4,1986,2019,10,1,33,0
132293,3,1,0,12880,19320,19320,0,0,0,0,0,0,57013,65368,1,423,2,1,946,1,1,0,0,738,4468,0,1,0,4,7,0,0.872185167,3,2,0,2,0,12880,19320,19320,4468,1.5,4,0,1.0,1.33,1993,2019,11,0,26,0
74780,4,3,0,558070,613485,613485,0,0,0,0,0,0,77751,92996,53,288,2,0,906,1,1,0,0,579,0,0,1,0,49,19,0,0.836068218,4,1,0,1,0,558070,613485,613485,0,1.1,613485,0,1.0,2.5,1973,2019,5,0,46,0
181359,0,0,0,0,0,0,0,0,0,0,0,0,35189,63978,61,524,2,15,633,1,1,0,0,0,0,0,0,0,0,0,0,0.550017193,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,2000,2019,-1,2,19,0
146275,1,1,1,98222,100000,100000,0,0,0,0,0,0,56828,67740,49,146,1,16,156,1,1,0,0,370,0,0,0,0,12,12,0,0.838913493,1,0,0,0,1,98222,100000,100000,0,1.02,100000,0,1.0,2.0,1990,2019,3,1,29,1
155850,0,0,0,0,0,0,0,0,0,0,0,0,52303,64786,65,264,2,10,3014,1,1,0,0,0,0,0,0,0,0,0,0,0.807319483,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1972,2019,-1,0,47,0
143819,1,1,0,84900,84900,84900,0,0,0,0,0,0,81388,116438,48,261,3,4,286,1,1,0,0,17,0,0,1,0,0,0,0,0.6989814320000001,1,0,0,0,0,84900,84900,84900,0,1.0,84900,0,1.0,2.0,1996,2019,-1,2,23,0
171604,3,0,0,0,0,0,0,0,0,0,0,0,47903,71574,16,125,2,2,2123,1,1,0,0,825,2798,0,0,0,12,24,0,0.669279347,3,3,0,3,0,0,0,0,2798,1.0,0,0,1.0,1.0,1971,2019,13,0,48,0
137346,0,0,0,0,0,0,0,0,0,0,0,0,51106,96461,10,135,4,6,144,1,1,0,0,0,0,0,0,0,0,0,0,0.529809975,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1984,2019,-1,0,35,0
56229,0,0,0,0,0,0,0,0,0,0,0,0,37439,64312,18,450,1,1,525,1,1,0,0,0,0,0,0,0,0,0,0,0.582146411,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1973,2019,-1,0,46,0
59053,7,4,0,625608,1103800,1033039,0,0,0,0,0,0,51303,69768,1,736,3,1,916,1,1,0,1,735,3367,0,1,0,16,30,0,0.735337117,7,3,0,3,0,625608,1103800,1033039,3367,1.65,306,0,0.94,2.0,1992,2019,10,0,27,0
114405,3,2,0,2037851,2416188,2416188,0,0,0,0,0,0,52303,65583,1,978,1,1,1,1,1,0,0,684,37840,0,0,0,16,36,0,0.7975085009999999,3,1,0,1,0,2037851,2416188,2416188,37840,1.19,63,0,1.0,2.0,1975,2019,9,1,44,0
86481,0,0,0,0,0,0,0,0,0,0,0,0,46849,58787,2,453,1,2,1671,1,1,0,0,0,0,0,0,0,0,0,0,0.796927892,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1974,2019,-1,0,45,0
149623,2,1,0,463247,525000,525000,1,1,0,46099,58000,58000,52603,59955,5,1679,1,2,2275,1,1,0,0,721,212616,0,0,0,12,17,0,0.877374698,3,1,0,1,0,509346,583000,583000,212616,1.14,2,58000,1.0,2.0,1980,2019,10,1,39,0
83512,1,0,0,0,0,0,0,0,0,0,0,0,34939,66636,1,79,2,1,2916,1,1,0,0,825,2105,0,0,0,7,7,0,0.52432619,1,1,0,1,0,0,0,0,2105,1.0,0,0,1.0,1.0,1986,2019,13,1,33,0
64094,30,12,0,131254,203781,203781,0,0,0,0,0,0,53303,62188,1,57,2,1,1687,1,1,0,0,688,25467,0,6,0,1,25,3,0.8571267770000001,30,18,0,18,0,131254,203781,203781,25467,1.55,8,0,1.0,1.63,1968,2019,9,0,51,0
168547,17,9,1,559647,645472,600472,0,0,0,0,0,0,63062,83044,74,604,4,16,886,1,1,0,0,600,10079,0,4,0,7,13,0,0.7593805690000001,17,8,0,8,1,559647,645472,600472,10079,1.07,59,0,0.93,2.0,1992,2019,5,0,27,0
138233,0,0,0,0,0,0,0,0,0,0,0,0,48183,58479,31,151,1,14,163,1,1,0,0,0,0,0,0,0,0,0,0,0.823936798,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1970,2019,-1,1,49,0
112871,0,0,0,0,0,0,0,0,0,0,0,0,45363,74744,48,363,2,4,411,1,1,0,0,0,0,0,0,0,0,0,0,0.606911592,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1965,2019,-1,0,54,0
188391,0,0,0,0,0,0,0,0,0,0,0,0,47349,66134,48,1391,5,4,1874,1,1,0,0,0,0,0,0,0,0,0,0,0.7159554840000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1998,2019,-1,1,21,0
45043,0,0,0,0,0,0,0,0,0,0,0,0,71703,86500,42,171,2,2,1485,1,1,0,0,0,0,0,0,0,0,0,0,0.8289364159999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1984,2019,-1,1,35,0
30816,4,3,0,0,63500,63500,0,0,0,0,0,0,58259,144488,28,2482,0,13,2089,1,1,0,0,568,0,0,0,0,17,24,0,0.403209955,4,1,0,1,0,0,63500,63500,0,63501.0,63500,0,1.0,2.5,1996,2019,4,0,23,0
150009,1,1,0,2250,22500,22500,0,0,0,0,0,0,50998,60090,27,142,1,1,152,1,1,0,0,706,0,0,0,1,9,9,0,0.848693626,1,0,0,0,0,2250,22500,22500,0,10.0,22500,0,1.0,2.0,1966,2019,10,1,53,1
75632,1,0,0,0,0,0,0,0,0,0,0,0,54029,75370,8,1377,5,0,1858,1,1,0,0,832,31938,0,0,0,4,4,0,0.7168502059999999,1,1,0,1,0,0,0,0,31938,1.0,0,0,1.0,1.0,1989,2019,13,0,30,0
5596,1,1,0,89097,440000,440000,0,0,0,0,0,0,55213,71300,10,678,2,6,836,1,1,0,0,751,7600,0,0,0,66,66,0,0.774375877,1,0,0,0,0,89097,440000,440000,7600,4.94,57,0,1.0,2.0,1969,2019,11,1,50,1
25551,0,0,0,0,0,0,0,0,0,0,0,0,55513,77818,10,2413,1,6,70,1,1,0,0,0,0,0,0,0,0,0,0,0.713369657,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1978,2019,-1,0,41,0
5232,1,1,1,138626,160000,160000,0,0,0,0,0,0,51000,63541,14,153,2,8,265,1,1,0,0,455,5800,0,0,1,1,1,0,0.802631372,1,0,0,0,1,138626,160000,160000,5800,1.15,27,0,1.0,2.0,1976,2019,3,1,43,0
178982,1,1,1,3,3,3,0,0,0,0,0,0,57259,66333,42,179,2,2,185,1,1,0,0,17,0,0,1,0,5,5,1,0.863205343,1,0,0,0,1,3,3,3,0,1.0,3,0,1.0,2.0,1989,2019,-1,1,30,0
39834,15,4,0,1249824,1663662,1663662,0,0,0,0,0,0,28900,67900,49,241,2,16,263,1,1,0,0,490,472650,0,2,0,14,43,0,0.42562592,15,11,0,11,0,1249824,1663662,1663662,472650,1.33,3,0,1.0,1.33,1971,2019,3,1,48,0
91958,8,0,0,0,0,0,0,0,0,0,0,0,53703,67152,11,249,2,1,272,1,1,0,0,344,0,0,0,0,17,43,0,0.799723016,8,8,0,8,0,0,0,0,0,1.0,0,0,1.0,1.0,1973,2019,2,1,46,0
107941,0,0,0,0,0,0,0,0,0,0,0,0,56013,89411,51,981,0,0,122,1,1,0,0,0,0,0,0,0,0,0,0,0.6264665420000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1995,2019,-1,0,24,1
181632,0,0,0,0,0,0,0,0,0,0,0,0,50303,75662,39,307,5,6,345,1,1,0,0,0,0,0,0,0,0,0,0,0.66483836,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1988,2019,-1,0,31,0
165324,7,5,2,448551,510561,478476,0,0,0,0,0,0,35139,69514,30,127,2,10,136,1,1,0,0,656,0,0,3,2,1,25,0,0.505495296,7,2,0,2,2,448551,510561,478476,0,1.07,478476,0,0.94,2.67,1988,2019,8,0,31,0
177427,0,0,0,0,0,0,0,0,0,0,0,0,47849,64061,19,341,1,2,385,1,1,0,0,0,0,0,0,0,0,0,0,0.7469287090000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1988,2019,-1,0,31,1
168219,0,0,0,0,0,0,0,0,0,0,0,0,56388,67210,19,200,1,2,1536,1,1,0,0,0,0,0,0,0,0,0,0,0.838982294,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1967,2019,-1,0,52,0
153036,2,0,0,0,0,0,0,0,0,0,0,0,52303,66194,19,85,2,2,1969,1,1,0,0,16,0,0,0,0,9,17,0,0.790147143,2,2,0,2,0,0,0,0,0,1.0,0,0,1.0,1.0,1979,2019,-1,1,40,0
19098,0,0,0,0,0,0,0,0,0,0,0,0,48349,68254,36,71,1,0,353,1,1,0,0,0,0,0,0,0,0,0,0,0.70836874,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1968,2019,-1,0,51,0
141432,7,3,0,350067,648967,629916,0,0,0,0,0,0,66382,83500,33,157,2,2,1321,1,1,0,0,765,6885,0,2,0,31,66,0,0.7949940120000001,7,4,0,4,0,350067,648967,629916,6885,1.8,91,0,0.97,1.6,1978,2019,12,0,41,0
52455,0,0,0,0,0,0,0,0,0,0,0,0,44149,61424,11,890,4,1,2019,1,1,0,0,0,0,0,0,0,0,0,0,0.71875814,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1992,2019,-1,1,27,0
48589,0,0,0,0,0,0,0,0,0,0,0,0,66083,105247,29,617,5,0,1083,1,1,0,0,0,0,0,0,0,0,0,0,0.62788488,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1996,2019,-1,0,23,0
108776,1,1,0,59406,63186,63186,0,0,0,0,0,0,61335,74130,42,285,2,2,2025,1,1,0,0,657,0,0,1,0,3,3,0,0.827397815,1,0,0,0,0,59406,63186,63186,0,1.06,63186,0,1.0,2.0,1993,2019,8,1,26,0
121141,0,0,0,0,0,0,0,0,0,0,0,0,25181,42990,43,263,5,0,914,1,1,0,0,0,0,0,0,0,0,0,0,0.58574087,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1981,2019,-1,0,38,0
31649,0,0,0,0,0,0,0,0,0,0,0,0,43233,87328,10,2150,4,6,429,1,1,0,0,0,0,0,0,0,0,0,0,0.495064584,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1978,2019,-1,0,41,0
146128,2,2,0,87378,114999,114999,0,0,0,0,0,0,58647,67354,40,1563,1,11,501,1,1,0,0,738,2117,0,0,0,8,1,0,0.8707277959999999,2,0,0,0,0,87378,114999,114999,2117,1.32,54,0,1.0,3.0,1985,2019,11,1,34,0
188691,1,1,1,20731,30000,30000,0,0,0,0,0,0,98480,134064,49,1157,4,16,1789,1,1,0,0,300,1620,0,0,0,31,31,1,0.734574532,1,0,0,0,1,20731,30000,30000,1620,1.45,18,0,1.0,2.0,2000,2019,1,2,19,1
35380,0,0,0,0,0,0,0,0,0,0,0,0,54513,66739,63,441,2,14,1254,1,1,0,0,0,0,0,0,0,0,0,0,0.8168087620000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1988,2019,-1,1,31,1
21740,0,0,0,0,0,0,0,0,0,0,0,0,44002,71615,2,733,2,2,1346,1,1,0,0,0,0,0,0,0,0,0,0,0.614424352,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1986,2019,-1,0,33,0
181852,6,1,0,3635,35000,35000,0,0,0,0,0,0,58259,92148,9,347,4,7,454,1,1,0,0,825,9216,0,0,0,15,25,0,0.63223293,6,5,0,5,0,3635,35000,35000,9216,9.63,3,0,1.0,1.17,1983,2019,13,0,36,0
164489,0,0,0,0,0,0,0,0,0,0,0,0,55013,71870,21,182,5,0,961,1,1,0,0,0,0,0,0,0,0,0,0,0.76545151,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1987,2019,-1,0,32,0
152473,2,1,0,19996,49990,49990,0,0,0,0,0,0,47549,66855,1,663,2,1,1549,1,1,0,0,749,0,0,1,0,8,12,0,0.711225787,2,1,0,1,0,19996,49990,49990,0,2.5,49990,0,1.0,1.5,1980,2019,11,0,39,0
136568,11,3,0,88536,130000,130000,0,0,0,0,0,0,61447,84711,39,2396,0,6,393,1,1,0,0,738,17060,0,1,1,1,21,3,0.7253721479999999,11,8,0,8,0,88536,130000,130000,17060,1.47,7,0,1.0,1.33,1992,2019,11,0,27,0
168965,0,0,0,0,0,0,0,0,0,0,0,0,60113,79002,17,322,2,7,2499,1,1,0,0,0,0,0,0,0,0,0,0,0.7609047870000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1986,2019,-1,0,33,1
96056,29,5,1,2034622,3013677,2907340,0,0,0,0,0,0,66669,80490,71,653,2,17,802,1,1,0,0,625,20793,0,1,0,16,54,0,0.8282892279999999,29,24,0,24,1,2034622,3013677,2907340,20793,1.43,139,0,0.96,1.2,1973,2019,6,0,46,0
46630,6,2,0,20959,57000,57000,0,0,0,0,0,0,51623,63700,14,98,1,8,3105,1,1,0,0,825,9892,0,0,0,16,25,0,0.810408163,6,4,0,4,0,20959,57000,57000,9892,2.72,5,0,1.0,1.4,1993,2019,13,0,26,0
78584,2,2,0,18830,40000,40000,0,0,0,0,0,0,52478,61137,47,1159,2,1,1632,1,1,0,0,738,2598,0,1,0,1,17,2,0.858367274,2,0,0,0,0,18830,40000,40000,2598,2.12,15,0,1.0,3.0,1987,2019,11,1,32,0
183988,0,0,0,0,0,0,0,0,0,0,0,0,50259,70681,7,1441,5,6,1448,1,1,0,0,0,0,0,0,0,0,0,0,0.711068038,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1983,2019,-1,1,36,1
87128,0,0,0,0,0,0,0,0,0,0,0,0,44909,74286,60,1216,2,18,1631,1,1,0,0,0,0,0,0,0,0,0,0,0.604541906,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1990,2019,-1,1,29,0
131630,0,0,0,0,0,0,0,0,0,0,0,0,54007,64358,49,241,2,16,132,1,1,0,0,0,0,0,0,0,0,0,0,0.8391652940000001,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1990,2019,-1,1,29,0
142674,1,0,0,0,0,0,0,0,0,0,0,0,61447,74969,23,1094,1,12,1464,1,1,0,0,825,1320,0,0,0,12,12,0,0.819632115,1,1,0,1,0,0,0,0,1320,1.0,0,0,1.0,1.0,1968,2019,13,1,51,0
196441,0,0,0,0,0,0,0,0,0,0,0,0,49903,59860,20,948,1,10,532,1,1,0,0,0,0,0,0,0,0,0,0,0.833661878,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1995,2019,-1,1,24,0
92027,2,2,0,7194,279990,279990,0,0,0,0,0,0,95490,160731,63,1083,6,14,177,1,1,0,0,16,20781,0,1,0,77,21,1,0.594098214,2,0,0,0,0,7194,279990,279990,20781,38.91,13,0,1.0,3.0,1968,2019,-1,0,51,0
141085,0,0,0,0,0,0,0,0,0,0,0,0,42394,58412,4,514,1,5,616,1,1,0,0,0,0,0,0,0,0,0,0,0.725775526,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1998,2019,-1,0,21,0
145995,0,0,0,0,0,0,0,0,0,0,0,0,49349,87793,43,1141,0,0,2293,1,1,0,0,0,0,0,0,0,0,0,0,0.562106318,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1996,2019,-1,0,23,0
162203,4,3,1,62794,127586,127586,0,0,0,0,0,0,40210,57970,31,1024,4,14,601,1,1,0,0,654,0,0,0,0,13,25,0,0.6936346390000001,4,1,0,1,1,62794,127586,127586,0,2.03,127586,0,1.0,2.5,1983,2019,8,0,36,0
143481,0,0,0,0,0,0,0,0,0,0,0,0,54259,71189,26,885,5,5,2694,1,1,0,0,0,0,0,0,0,0,0,0,0.76218236,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1994,2019,-1,0,25,0
36336,0,0,0,0,0,0,0,0,0,0,0,0,55959,67720,11,372,2,1,571,1,1,0,0,0,0,0,0,0,0,0,1,0.826329002,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1989,2019,-1,1,30,1
11859,1,1,0,104000,104000,104000,0,0,0,0,0,0,99793,148704,48,1674,0,4,338,1,1,0,0,17,0,0,1,0,0,0,0,0.67108484,1,0,0,0,0,104000,104000,104000,0,1.0,104000,0,1.0,2.0,1993,2019,-1,0,26,0
60900,4,3,2,1899578,2030000,2030000,0,0,0,0,0,0,55259,70007,15,555,2,9,95,1,1,0,0,651,19958,0,1,2,16,43,0,0.789335352,4,1,0,1,2,1899578,2030000,2030000,19958,1.07,101,0,1.0,2.5,1979,2019,8,2,40,0
83922,0,0,0,0,0,0,0,0,0,0,0,0,55513,75915,6,539,2,4,796,1,1,0,0,0,0,0,0,0,0,0,1,0.7312520579999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1976,2019,-1,1,43,0
63360,1,1,0,77100,77100,77100,0,0,0,0,0,0,76179,113600,49,1023,5,16,1326,1,1,0,0,17,0,0,1,0,0,0,0,0.670589789,1,0,0,0,0,77100,77100,77100,0,1.0,77100,0,1.0,2.0,1995,2019,-1,1,24,0
173116,2,2,0,354340,444000,444000,0,0,0,0,0,0,89455,121237,1,835,4,1,1062,1,1,0,0,697,2000,0,0,0,27,42,0,0.737852306,2,0,0,0,0,354340,444000,444000,2000,1.25,221,0,1.0,3.0,1973,2019,9,0,46,0
63855,18,4,1,448800,510000,510000,0,0,0,0,0,0,58527,70663,9,114,2,7,2266,1,1,1,0,499,589788,0,2,0,1,54,0,0.82825524,18,14,0,14,1,448800,510000,510000,589788,1.14,0,0,1.0,1.27,1984,2019,3,0,35,0
169004,3,1,0,434688,500000,500000,0,0,0,0,0,0,50243,63739,40,1751,5,11,2361,1,1,0,0,749,57774,0,0,0,6,12,0,0.7882615040000001,3,2,0,2,0,434688,500000,500000,57774,1.15,8,0,1.0,1.33,1964,2019,11,0,55,0
168392,0,0,0,0,0,0,0,0,0,0,0,0,68169,87755,15,734,3,9,2624,1,1,0,0,0,0,0,0,0,0,0,0,0.7768104379999999,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1991,2019,-1,0,28,0
47281,0,0,0,0,0,0,0,0,0,0,0,0,51278,73200,60,242,5,18,162,1,1,0,0,0,0,0,0,0,0,0,0,0.700519126,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1977,2019,-1,0,42,1
182905,5,3,1,23066,287212,287212,0,0,0,0,0,0,58947,68744,19,410,2,2,1502,1,1,0,0,619,1636,0,1,1,29,90,1,0.8574857440000001,5,2,0,2,1,23066,287212,287212,1636,12.45,175,0,1.0,2.0,1991,2019,6,1,28,0
69586,0,0,0,0,0,0,0,0,0,0,0,0,51078,66900,46,465,2,1,1204,1,1,0,0,0,0,0,0,0,0,0,1,0.763497758,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1997,2019,-1,0,22,0
156797,1,1,0,16330,28000,28000,0,0,0,0,0,0,30701,66976,39,412,2,6,2296,1,1,0,0,17,0,0,1,0,2,2,0,0.458388079,1,0,0,0,0,16330,28000,28000,0,1.71,28000,0,1.0,2.0,1998,2019,-1,0,21,0
64592,7,3,0,30653,146900,90401,0,0,0,0,0,0,63713,93981,2,365,2,2,2151,1,1,0,0,673,15633,0,2,0,7,15,0,0.6779349020000001,7,4,0,4,0,30653,146900,90401,15633,2.95,5,0,0.62,1.6,1987,2019,8,1,32,0
65320,0,0,0,0,0,0,0,0,0,0,0,0,46248,71057,39,251,1,6,687,1,1,0,0,0,0,0,0,0,0,0,0,0.650857762,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,1.0,1979,2019,-1,0,40,0
88680,10,6,2,3975723,6075000,6066151,0,0,0,0,0,0,96797,164307,7,323,6,6,326,1,1,0,0,300,90022,0,1,1,41,101,0,0.589122801,10,4,0,4,2,3975723,6075000,6066151,90022,1.53,67,0,1.0,2.2,1976,2019,1,0,43,1
45199,1,1,0,41468,56000,56000,0,0,0,0,0,0,28084,39446,17,347,4,7,1892,1,1,0,0,737,0,0,0,0,12,12,0,0.711960655,1,0,0,0,0,41468,56000,56000,0,1.35,56000,0,1.0,2.0,1995,2019,11,1,24,1
63427,2,2,0,9622,25355,25355,0,0,0,0,0,0,36439,58813,26,100,1,5,1975,1,1,0,0,738,3836,0,2,0,4,5,1,0.619573904,2,0,0,0,0,9622,25355,25355,3836,2.63,6,0,1.0,3.0,1988,2019,11,0,31,0
